666,-0.13108,0.23790,0.36898,281
667,-0.03108,0.27648,0.30756,990
668,0.00517,0.29088,0.28570,5525
669,-0.09483,0.27081,0.36564,386
670,-0.06602,0.26888,0.33490,507
671,-0.01442,0.25240,0.26682,1850
672,-0.11442,0.26490,0.37933,332
673,-0.05911,0.26664,0.32575,551
674,-0.01315,0.26660,0.27975,2127
675,-0.11315,0.26189,0.37504,331
676,-0.05869,0.28077,0.33946,578
677,-0.01218,0.29144,0.30362,2492
678,-0.11218,0.28790,0.40008,357
679,-0.05708,0.24751,0.30459,534
680,-0.01530,0.07580,0.09110,595
681,-0.01945,0.28689,0.30633,1575
682,-0.11945,0.02465,0.14409,121
683,-0.04870,0.86315,0.91186,1872
684,-0.00570,-0.00097,0.00473,83
685,-0.10570,0.27017,0.37587,356
686,-0.06289,0.26968,0.33257,529
687,-0.00908,0.27702,0.28610,3150
688,-0.10908,0.28448,0.39356,361
689,-0.06348,0.26141,0.32489,512
690,-0.01089,0.26140,0.27229,2500
691,-0.11089,0.25936,0.37025,334
692,-0.03589,0.27001,0.30590,852
693,-0.13589,0.22837,0.36426,268
694,-0.03589,0.25223,0.28813,803
695,0.01231,0.24690,0.23459,1906
696,-0.08769,0.27319,0.36088,412
697,-0.06712,0.26867,0.33578,500
698,-0.01516,0.26967,0.28483,1879
699,-0.11516,0.25459,0.36975,321
700,-0.02634,0.27163,0.29797,1131
701,0.00146,0.27551,0.27406,18799
702,-0.09854,0.27717,0.37571,381
703,-0.07192,0.27422,0.34614,481
704,0.02808,0.24611,0.21803,776
705,-0.07192,0.22443,0.29635,412
706,-0.07230,0.20596,0.27826,385
707,-0.17230,0.15220,0.32451,188
708,-0.07230,0.09060,0.16291,225
709,0.02770,0.16063,0.13293,480
710,-0.07230,0.19264,0.26494,366
711,-0.00779,0.18622,0.19402,2490
712,0.01168,0.15784,0.14617,1252
713,-0.08832,0.10864,0.19696,223
714,-0.04248,0.14942,0.19189,452
715,0.01011,0.15967,0.14956,1480
716,-0.08989,0.11333,0.20322,226
717,-0.05987,0.11996,0.17984,300
718,-0.15987,0.12708,0.28696,179
719,-0.05987,0.15343,0.21330,356
720,0.04013,0.18477,0.14464,360
721,-0.05987,0.16279,0.22266,372
722,-0.06765,0.17969,0.24734,366
723,0.03235,0.20934,0.17699,547
724,-0.06765,0.22225,0.28991,429
725,-0.08031,0.17268,0.25299,315
726,-0.10369,0.19604,0.29973,289
727,-0.00369,0.19183,0.19551,5300
728,0.02402,0.21390,0.18988,791
729,-0.07598,0.24689,0.32287,425
730,-0.05542,0.18089,0.23630,426
731,-0.01904,0.21974,0.23878,1254
732,0.00700,0.24962,0.24262,3464
733,-0.01401,0.24860,0.26261,1874
734,-0.06342,0.24285,0.30627,483
735,0.02792,0.17436,0.14644,524
736,-0.02711,0.12175,0.14886,549
737,-0.01579,0.26218,0.27797,1760
738,-0.02127,0.23206,0.25332,1191
739,0.00898,0.27411,0.26514,2954
740,-0.00085,0.24516,0.24601,29014
741,-0.03098,0.22274,0.25372,819
742,0.00589,0.17275,0.16686,2833
743,0.00449,0.15959,0.15510,3454
744,-0.02447,0.18380,0.20827,851
745,0.00204,0.22284,0.22080,10821
746,-0.00863,0.20641,0.21504,2491
747,0.00006,0.22051,0.22045,363314
748,0.00123,0.19449,0.19326,15706
749,-0.01349,0.19852,0.21201,1571
750,0.00533,0.19573,0.19040,3573
751,0.00182,0.19470,0.19289,10611
752,-0.01558,0.10173,0.11731,753
753,0.00399,0.11974,0.11575,2902
754,0.00532,0.21101,0.20568,3864
755,-0.00731,0.18538,0.19269,2637
756,-0.00630,0.21802,0.22432,3559
757,0.01060,0.18480,0.17420,1644
758,-0.00584,0.22286,0.22870,3916
759,-0.00737,0.13832,0.14569,1978
760,0.00100,0.13882,0.13782,13806
761,0.00208,0.13908,0.13700,6577
762,-0.00102,0.17786,0.17888,17546
763,-0.00313,0.22725,0.23038,7366
764,0.00082,0.24222,0.24140,29592
765,0.00021,0.19486,0.19465,93396
766,-0.00295,0.25712,0.26008,8806
767,0.00063,0.21146,0.21083,33708
768,-0.00015,0.21537,0.21552,142585
769,-0.00161,0.17957,0.18118,11269
770,0.00037,0.17940,0.17903,48531
771,-0.00098,0.17988,0.18086,18490
772,0.00033,0.19351,0.19317,58134
773,-0.00036,0.20045,0.20081,55573
774,-0.00018,0.19011,0.19029,104441
775,0.00022,0.21631,0.21609,97345
776,-0.00069,0.19335,0.19404,28138
777,0.00056,0.22869,0.22813,40699
778,-0.00046,0.18328,0.18374,39845
779,-0.00098,0.20944,0.21041,21551
780,0.00039,0.25617,0.25578,65745
781,0.00022,0.23860,0.23838,108577
782,-0.00026,0.24365,0.24391,95072
783,-0.00014,0.22268,0.22282,161420
784,-0.00003,0.25641,0.25644,902995
785,0.00012,0.20418,0.20406,172194
786,-0.00010,0.19495,0.19506,188960
787,-0.00015,0.19577,0.19592,131664
788,0.00228,0.21638,0.21409,9377
789,-0.00134,0.21643,0.21777,16306
790,-0.00030,0.23168,0.23197,78163
791,0.00340,0.24242,0.23902,7021
792,-0.00072,0.21014,0.21086,29320
793,-0.00101,0.25759,0.25860,25619
794,0.00312,0.22252,0.21939,7027
795,-0.00020,0.19479,0.19499,96480
796,-0.00069,0.16478,0.16547,23968
797,0.00053,0.23492,0.23439,43969
798,0.00034,0.22123,0.22088,64434
799,0.00050,0.21452,0.21401,42403
800,0.00016,0.21454,0.21438,131100
801,0.00052,0.22482,0.22430,42766
802,0.00017,0.23357,0.23340,135705
803,0.00070,0.21019,0.20949,30125
804,-0.00048,0.18377,0.18426,38056
805,0.00045,0.22511,0.22466,50152
806,-0.00028,0.21389,0.21418,75291
807,0.00021,0.24530,0.24509,114508
808,-0.00010,0.24727,0.24737,246373
809,0.00026,0.25699,0.25673,100126
810,0.00009,0.25647,0.25638,290562
811,0.00071,0.28415,0.28344,39863
812,-0.00080,0.21955,0.22035,27618
813,-0.00034,0.25935,0.25969,75871
814,0.00127,0.17411,0.17284,13631
815,-0.00033,-0.01517,0.01484,4441
816,-0.00031,-0.11821,0.11790,38496
817,-0.00028,0.22219,0.22247,80557
818,0.00037,0.21731,0.21694,58791
819,-0.00032,0.21968,0.22001,68121
820,0.00086,0.17043,0.16957,19677
821,-0.00008,0.14843,0.14851,187144
822,-0.00066,0.15303,0.15368,23452
823,0.00056,0.13659,0.13603,24433
824,-0.00001,0.17922,0.17924,1205170
825,-0.00029,0.15515,0.15544,53886
826,0.00047,0.05129,0.05082,10785
827,-0.00046,-0.20475,0.20429,44577
828,0.00036,-0.25823,0.25859,71667
829,-0.00006,-0.14003,0.13998,251646
830,0.00021,-0.11348,0.11369,53233
831,0.00010,-0.06115,0.06125,61925
832,-0.00056,0.01282,0.01339,2387
833,0.00071,0.00979,0.00908,1285
834,-0.00009,-0.12807,0.12797,137326
835,0.00009,-0.15494,0.15503,167566
836,0.00005,-0.04218,0.04223,77173
837,-0.00015,-0.03202,0.03188,21661
838,0.00002,-0.03309,0.03310,188597
839,0.00022,-0.00136,0.00159,706
840,-0.00020,-0.21014,0.20994,105586
841,-0.00038,-0.23142,0.23103,60442
842,0.00090,-0.08745,0.08835,9861
843,-0.00050,-0.09978,0.09927,19695
